#street,housenr,city,long,lat,elevation
Sonnenallee,140,Berlin,13.44419,52.47897,42.49978
Sonnenallee,141,Berlin,13.445076,52.479424,42.45792
Sonnenallee,142,Berlin,13.444909,52.479115,41.82513
Sonnenallee,143,Berlin,13.44581,52.47924,41.103775
Sonnenallee,144,Berlin,13.445345,52.478905,40.944847
Sonnenallee,145,Berlin,13.445676,52.479122,41.164383
Sonnenallee,146,Berlin,13.445583,52.478794,40.78319
Sonnenallee,147,Berlin,13.445911,52.479015,40.948486
Sonnenallee,148,Berlin,13.445849,52.478745,40.71183
Sonnenallee,149,Berlin,13.4463,52.47895,39.818752
Sonnenallee,150,Berlin,13.445877,52.478653,40.577847
Sonnenallee,151,Berlin,13.446434,52.478756,39.57951
Sonnenallee,152,Berlin,13.446131,52.478527,40.12021
Sonnenallee,153,Berlin,13.446711,52.478615,39.577957
Sonnenallee,154,Berlin,13.446367,52.478413,39.912655
Sonnenallee,155,Berlin,13.446888,52.47854,39.772717
Sonnenallee,156,Berlin,13.44615,52.47809,39.84876
Sonnenallee,157,Berlin,13.447121,52.478428,39.947308
Sonnenallee,158,Berlin,13.44671,52.47824,40.0
Sonnenallee,159,Berlin,13.447306,52.47834,39.955547
Sonnenallee,160,Berlin,13.44681,52.47809,40.0
Sonnenallee,161,Berlin,13.447524,52.478207,39.623714
Sonnenallee,162,Berlin,13.447223,52.477978,40.0
Sonnenallee,163,Berlin,13.447689,52.478134,39.383415
Sonnenallee,164,Berlin,13.44751,52.477837,39.644104
Sonnenallee,165,Berlin,13.448255,52.477833,39.0
Sonnenallee,166,Berlin,13.448192,52.477978,39.0
Sonnenallee,168,Berlin,13.448414,52.477394,39.255707
Sonnenallee,169,Berlin,13.448718,52.477383,39.15655
Sonnenallee,170,Berlin,13.448807,52.47721,39.278885
Sonnenallee,171,Berlin,13.448972,52.477257,38.97014
Sonnenallee,172,Berlin,13.44877,52.47703,39.594917
Sonnenallee,173,Berlin,13.449134,52.477177,38.85072
Sonnenallee,174,Berlin,13.449124,52.477043,39.060432
Sonnenallee,175,Berlin,13.449343,52.477074,38.696342
Sonnenallee,176,Berlin,13.44922,52.47685,39.194324
Sonnenallee,177,Berlin,13.449653,52.47692,38.469154
Sonnenallee,178,Berlin,13.44961,52.47665,38.92499
Sonnenallee,179,Berlin,13.449926,52.476776,38.281284
Sonnenallee,180,Berlin,13.449899,52.47666,38.48954
Sonnenallee,181,Berlin,13.450725,52.476704,36.92384
Sonnenallee,182,Berlin,13.450287,52.476383,38.03651
Sonnenallee,183,Berlin,13.450785,52.476604,36.749077
Sonnenallee,184,Berlin,13.45051,52.47622,37.540577
Sonnenallee,185,Berlin,13.450824,52.476326,36.635483
Sonnenallee,186,Berlin,13.45066,52.47607,37.10276
Sonnenallee,187,Berlin,13.451157,52.476162,35.73219
Sonnenallee,188,Berlin,13.45117,52.47589,36.239826
Sonnenallee,189,Berlin,13.451494,52.47599,35.442844
Sonnenallee,190,Berlin,13.451605,52.475937,35.435562
Sonnenallee,191,Berlin,13.452572,52.475815,35.110584
Sonnenallee,192,Berlin,13.45127,52.47541,37.265823
Sonnenallee,193,Berlin,13.452572,52.475815,35.110584
Sonnenallee,194,Berlin,13.452457,52.475395,36.667847
Sonnenallee,195,Berlin,13.452572,52.475815,35.110584
Sonnenallee,196,Berlin,13.45271,52.47527,37.396027
Sonnenallee,197,Berlin,13.452572,52.475815,35.110584
Sonnenallee,199,Berlin,13.452572,52.475815,35.110584
Sonnenallee,200,Berlin,13.45303,52.47497,39.05909
Sonnenallee,201,Berlin,13.45356,52.47524,36.897964
Sonnenallee,202,Berlin,13.453402,52.47493,39.230694
Sonnenallee,203,Berlin,13.45401,52.4753,36.275543
Sonnenallee,204,Berlin,13.453683,52.47479,39.73351
Sonnenallee,205,Berlin,13.453995,52.47501,38.055904
Sonnenallee,206,Berlin,13.45365,52.47466,40.106125
Sonnenallee,207,Berlin,13.454146,52.47495,38.227116
Sonnenallee,208,Berlin,13.453942,52.474655,39.58922
